,comment,keypoint,domain,label
362,awesome fate <SEP> positive,fun family entertainment <SEP> positive,Arts & Entertainment,0
363,cool party room <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
364,fun cars <SEP> positive,clean facilities <SEP> positive,Automotive,0
365,very great staff <SEP> positive,helpful staff <SEP> positive,Automotive,1
366,delivered food <SEP> positive,prepared food <SEP> positive,Restaurants,1
367,honest customer service <SEP> positive,loyal customer <SEP> positive,Automotive,1
368,awesome bread selection <SEP> positive,excellent enchiladas <SEP> positive,Restaurants,0
369,favorite architect <SEP> positive,horrible customer service <SEP> negative,Arts & Entertainment,0
370,really great baseball dome <SEP> positive,cheap fun entertainment <SEP> positive,Arts & Entertainment,0
371,nice friendly staff <SEP> positive,a+ customer service <SEP> positive,Restaurants,0
372,favorite bar <SEP> positive,great place <SEP> positive,Arts & Entertainment,0
373,memorable massage <SEP> positive,great conversationalist <SEP> positive,Beauty & Spas,0
374,amazing best experience <SEP> positive,worst carwash <SEP> negative,Automotive,0
375,fine staff <SEP> positive,professional staff <SEP> positive,Restaurants,1
376,intuitive technician <SEP> negative,friendly and thorough gina <SEP> positive,Beauty & Spas,0
377,amazing amanda <SEP> positive,amazing stylist <SEP> positive,Beauty & Spas,0
378,excellent family owned mexican food <SEP> positive,good quality mexican food <SEP> positive,Restaurants,1
379,delicious pasta dishes <SEP> positive,addictive sandwiches <SEP> negative,Restaurants,0
380,ridiculous seating <SEP> negative,assigned seating <SEP> positive,Arts & Entertainment,0
381,mixed clientele <SEP> positive,horrible customer service <SEP> negative,Arts & Entertainment,0
382,too salty everything <SEP> negative,reliable korean cuisine <SEP> positive,Restaurants,0
383,cutest decorations <SEP> positive,filthy dirty theatre <SEP> negative,Arts & Entertainment,0
384,very pleasant staffs <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
385,good meatball sliders <SEP> positive,consistently quality food <SEP> positive,Restaurants,0
386,old bread <SEP> negative,consistently quality food <SEP> positive,Restaurants,0
387,hidden place <SEP> negative,worst place <SEP> negative,Restaurants,1
388,tiring lines <SEP> negative,worst service <SEP> negative,Automotive,0
389,more than 4 bottle of wine <SEP> negative,fairly priced drinks <SEP> positive,Restaurants,0
390,best guacamole <SEP> positive,cold food <SEP> negative,Restaurants,0
391,really good stuff <SEP> positive,scenic vistas <SEP> positive,Arts & Entertainment,0
392,blackened hands <SEP> negative,great coffee recommendations <SEP> positive,Arts & Entertainment,0
393,awesome katina doll collection <SEP> positive,good inexpensive food <SEP> positive,Arts & Entertainment,0
394,smoothly pick <SEP> positive,poor effort <SEP> negative,Automotive,0
395,very nice owner <SEP> positive,amazing stylist <SEP> positive,Beauty & Spas,0
396,nasty bobbie <SEP> negative,absolutely terrible service <SEP> negative,Restaurants,0
397,home made bread <SEP> positive,seasoned well rice <SEP> positive,Restaurants,0
398,pretty great wild berry lemon gelato <SEP> positive,great coffee recommendations <SEP> positive,Arts & Entertainment,0
399,creamy macaroni and cheese <SEP> positive,great sauces <SEP> positive,Restaurants,0
400,easy parking <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
401,smooth experience <SEP> positive,beautiful car <SEP> positive,Automotive,0
402,super helpful owner <SEP> positive,friendly staff <SEP> positive,Beauty & Spas,0
403,positive experiences <SEP> positive,beautiful car <SEP> positive,Automotive,0
404,little pricey restaurant <SEP> positive,decent prices <SEP> positive,Restaurants,0
405,decent entertainments <SEP> positive,great bar <SEP> positive,Arts & Entertainment,0
406,young waitresses <SEP> positive,impeccable service <SEP> positive,Restaurants,0
407,favorite service <SEP> positive,great family run business <SEP> positive,Beauty & Spas,0
408,great host staff <SEP> positive,extremely professional service <SEP> positive,Restaurants,0
409,loyal customer <SEP> positive,patient staff <SEP> positive,Restaurants,0
410,always very friendly staff <SEP> positive,outstanding customer service <SEP> positive,Restaurants,0
411,chill place <SEP> negative,great ambience <SEP> positive,Restaurants,0
412,cooked well meaty chicken <SEP> positive,homemade pastas <SEP> positive,Restaurants,0
413,increase prices <SEP> negative,over priced quality <SEP> negative,Restaurants,0
414,professional staff <SEP> positive,polite staff <SEP> positive,Automotive,1
415,enjoyed aromatherapy soak with massage <SEP> positive,very strong chemical smell <SEP> negative,Beauty & Spas,0
416,fun posting <SEP> positive,friendly staff <SEP> positive,Restaurants,0
417,fantastic and friendly work ethic <SEP> positive,great communication <SEP> positive,Automotive,0
418,professional tony <SEP> positive,top - notch service <SEP> positive,Automotive,0
419,courteous everybody <SEP> positive,honest employees <SEP> positive,Automotive,0
420,very friendly service <SEP> positive,amazing service <SEP> positive,Restaurants,1
421,attentive everyone <SEP> positive,excellent customer service <SEP> positive,Beauty & Spas,0
422,kind employees <SEP> positive,extremely mediocre service <SEP> negative,Restaurants,0
423,contemporary exhibits <SEP> positive,great singing <SEP> positive,Arts & Entertainment,0
424,nice person <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
425,smartly outfitted staff <SEP> positive,down to earth staff <SEP> positive,Restaurants,1
426,super nice staff <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,1
427,very friendly bartender <SEP> positive,top - notch service <SEP> positive,Restaurants,0
428,very high quality of the food <SEP> positive,wide selection of food <SEP> positive,Restaurants,0
429,3 piece tender meal <SEP> positive,great affordable food <SEP> positive,Restaurants,0
430,decent flatbread chicken sandwich <SEP> positive,fresh salads <SEP> positive,Restaurants,0
431,helpful staffs <SEP> positive,nice servers <SEP> positive,Restaurants,0
432,adorable staff <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,1
433,very high quality of the food <SEP> positive,prepared food <SEP> positive,Restaurants,0
434,classy atmosphere <SEP> positive,best wings <SEP> positive,Restaurants,0
435,perfect movie theater <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
436,really good deserts <SEP> positive,best wings <SEP> positive,Restaurants,0
437,good flavors <SEP> positive,great atmosphere <SEP> positive,Restaurants,0
438,high quality food <SEP> positive,prepared food <SEP> positive,Restaurants,1
439,attentive and friendly service <SEP> positive,no customer service <SEP> negative,Restaurants,0
440,extremely kind store <SEP> positive,impeccable customer service <SEP> positive,Automotive,0
441,awesome service <SEP> positive,impeccable service <SEP> positive,Restaurants,1
442,decent experience <SEP> positive,beautiful car <SEP> positive,Automotive,0
443,very accomodating staff <SEP> positive,amazing professional <SEP> positive,Beauty & Spas,0
444,best steakhouse <SEP> positive,addictive sandwiches <SEP> negative,Restaurants,0
445,pretty nice staff <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,1
446,always delicious and consistent food <SEP> positive,consistently quality food <SEP> positive,Restaurants,1
447,recommend sushi <SEP> positive,worst place <SEP> negative,Restaurants,0
448,amazing massage therapist <SEP> positive,totally affordable and pleasant staff <SEP> positive,Beauty & Spas,0
449,short wait time <SEP> negative,fast and efficient service <SEP> positive,Restaurants,0
450,really friendly front desk staff <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
451,best bartender <SEP> positive,outstanding customer service <SEP> positive,Restaurants,0
452,kid friendly magic show <SEP> positive,fun family entertainment <SEP> positive,Arts & Entertainment,0
453,very consistent atmosphere <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
454,top favourite jap sushi restaurant <SEP> positive,seasoned well rice <SEP> positive,Restaurants,0
455,overpriced business <SEP> negative,impeccable customer service <SEP> positive,Automotive,0
456,worst customer service experience <SEP> negative,outstanding service <SEP> positive,Automotive,0
457,very nice service <SEP> positive,prompt and efficient service <SEP> positive,Restaurants,1
458,very reasonably priced portions <SEP> positive,great value for your money <SEP> positive,Restaurants,0
459,pretty good food <SEP> positive,great affordable food <SEP> positive,Restaurants,1
460,extremely nice atmosphere <SEP> positive,great ambience <SEP> positive,Restaurants,0
461,very nice though girls <SEP> positive,extremely professional service <SEP> positive,Restaurants,0
462,most prompt service <SEP> positive,top - notch service <SEP> positive,Restaurants,1
463,horrible french dip <SEP> negative,great sauces <SEP> positive,Restaurants,0
464,beautiful grounds <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
465,really good chimichanga with shredded beef <SEP> positive,great for night time snackers <SEP> positive,Restaurants,0
466,very nice sales person <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
467,perfect toes <SEP> positive,thoroughly enjoyed massage <SEP> positive,Beauty & Spas,0
468,gorgeous makeup <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
469,absolutely terrible service <SEP> negative,impeccable customer service <SEP> positive,Automotive,0
470,overrun service <SEP> negative,very unprofessional service <SEP> negative,Automotive,1
471,super good soup <SEP> positive,great ramen <SEP> positive,Restaurants,0
472,tasty ribs <SEP> positive,cold fries <SEP> negative,Restaurants,0
473,pretty dope place <SEP> negative,good find <SEP> positive,Arts & Entertainment,0
474,great prices <SEP> positive,over priced quality <SEP> negative,Restaurants,0
475,big lumps crab meat <SEP> positive,smaller portions <SEP> negative,Restaurants,0
476,too big venue <SEP> negative,filthy dirty theatre <SEP> negative,Arts & Entertainment,0
477,loyal customer <SEP> positive,knowledgeable servers <SEP> positive,Restaurants,0
478,low expectations customer service <SEP> negative,super friendly staff <SEP> positive,Arts & Entertainment,0
479,masterfully executed food <SEP> positive,addictive sandwiches <SEP> negative,Restaurants,0
480,good rice dishes <SEP> positive,seasoned well rice <SEP> positive,Restaurants,1
481,pretty busy panera <SEP> negative,good food <SEP> positive,Restaurants,0
482,welcoming girls <SEP> positive,great service <SEP> positive,Beauty & Spas,0
483,good nail spot <SEP> positive,best massage <SEP> positive,Beauty & Spas,0
484,pleasantly surprised food <SEP> positive,great food <SEP> positive,Restaurants,1
485,scrumptious food <SEP> positive,consistently quality food <SEP> positive,Restaurants,1
486,true master artist <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
487,very accommodating server <SEP> positive,always great service <SEP> positive,Restaurants,0
488,nice environment <SEP> positive,great conversationalist <SEP> positive,Beauty & Spas,0
489,really good sound system <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
490,recommend bagels <SEP> positive,worst place <SEP> negative,Restaurants,0
491,hard working attitude <SEP> positive,beautiful car <SEP> positive,Automotive,0
492,best service <SEP> positive,"friendly , efficient service <SEP> positive",Restaurants,1
493,pricey massage <SEP> negative,great price <SEP> positive,Beauty & Spas,0
494,always consistent service <SEP> positive,efficient service department <SEP> positive,Automotive,0
495,professional staff <SEP> positive,helpful staff <SEP> positive,Automotive,1
496,kind and cheerful employees <SEP> positive,impeccable customer service <SEP> positive,Beauty & Spas,0
497,amazing job <SEP> positive,poor business practice <SEP> negative,Automotive,0
498,really friendly helpful drivers <SEP> positive,excellent customer service <SEP> positive,Automotive,0
499,fair pricing <SEP> positive,over priced quality <SEP> negative,Restaurants,0
500,fun time <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,0
501,really good chimichanga with shredded beef <SEP> positive,authentic korean food <SEP> positive,Restaurants,0
