,comment,keypoint,domain,label
361,decent entertainments <SEP> positive,great bar <SEP> positive,Arts & Entertainment,0
362,favorite service <SEP> positive,great family run business <SEP> positive,Beauty & Spas,0
363,pretty pricey drinks <SEP> negative,too expensive restaurant <SEP> negative,Hotels,0
364,great deal <SEP> positive,too expensive restaurant <SEP> negative,Hotels,0
365,professional staff <SEP> positive,polite staff <SEP> positive,Automotive,1
366,enjoyed aromatherapy soak with massage <SEP> positive,very strong chemical smell <SEP> negative,Beauty & Spas,0
367,lovely decor <SEP> positive,accessible parking <SEP> positive,Hotels,0
368,fantastic and friendly work ethic <SEP> positive,great communication <SEP> positive,Automotive,0
369,professional tony <SEP> positive,top - notch service <SEP> positive,Automotive,0
370,courteous everybody <SEP> positive,honest employees <SEP> positive,Automotive,0
371,relaxing luscious <SEP> positive,huge bathtubs <SEP> positive,Hotels,0
372,attentive everyone <SEP> positive,excellent customer service <SEP> positive,Beauty & Spas,0
373,extremely staff <SEP> positive,extremely accommodating staff <SEP> positive,Hotels,1
374,great embassy suites <SEP> positive,modern bathrooms <SEP> positive,Hotels,0
375,contemporary exhibits <SEP> positive,great singing <SEP> positive,Arts & Entertainment,0
376,nice person <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
377,super nice staff <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,1
378,did room <SEP> negative,over rated park <SEP> negative,Hotels,0
379,adorable staff <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,1
380,perfect movie theater <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
381,nice surrounding area <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
382,extremely kind store <SEP> positive,impeccable customer service <SEP> positive,Automotive,0
383,decent experience <SEP> positive,beautiful car <SEP> positive,Automotive,0
384,very accomodating staff <SEP> positive,amazing professional <SEP> positive,Beauty & Spas,0
385,pretty nice staff <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,1
386,early check <SEP> positive,painfully slow elevators <SEP> negative,Hotels,0
387,wonderful hotel staff <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
388,inviting staff <SEP> positive,attentive staff <SEP> positive,Hotels,1
389,amazing massage therapist <SEP> positive,totally affordable and pleasant staff <SEP> positive,Beauty & Spas,0
390,very comfortable rooms <SEP> positive,great view <SEP> positive,Hotels,0
391,really great and friendly service <SEP> positive,friendly and attentive management <SEP> positive,Hotels,0
392,enjoy place <SEP> positive,family oriented place <SEP> positive,Hotels,1
393,really friendly front desk staff <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
394,rude front <SEP> negative,attentive staff <SEP> positive,Hotels,0
395,kid friendly magic show <SEP> positive,fun family entertainment <SEP> positive,Arts & Entertainment,0
396,very kind people <SEP> positive,well staffed <SEP> positive,Hotels,0
397,very consistent atmosphere <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
398,breathtaking city view <SEP> positive,great hiking location <SEP> positive,Hotels,0
399,overpriced business <SEP> negative,impeccable customer service <SEP> positive,Automotive,0
400,rude lady <SEP> negative,super courteous staff <SEP> positive,Hotels,0
401,worst customer service experience <SEP> negative,outstanding service <SEP> positive,Automotive,0
402,very friendly staff <SEP> positive,helpful and caring staff <SEP> positive,Hotels,1
403,great place for a <SEP> positive,family friendly place <SEP> positive,Hotels,0
404,beautiful grounds <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
405,rude front <SEP> negative,amazing staff <SEP> positive,Hotels,0
406,very nice sales person <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
407,perfect toes <SEP> positive,thoroughly enjoyed massage <SEP> positive,Beauty & Spas,0
408,gorgeous makeup <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
409,absolutely terrible service <SEP> negative,impeccable customer service <SEP> positive,Automotive,0
410,overrun service <SEP> negative,very unprofessional service <SEP> negative,Automotive,1
411,super friendly staff <SEP> positive,very attentive staff <SEP> positive,Hotels,1
412,pretty dope music <SEP> negative,huge bathtubs <SEP> positive,Hotels,0
413,pretty dope place <SEP> negative,good find <SEP> positive,Arts & Entertainment,0
414,nice people <SEP> positive,amazing staff <SEP> positive,Hotels,0
415,friendly bartenders <SEP> positive,attentive staff <SEP> positive,Hotels,0
416,courteous and friendly hotel staff <SEP> positive,caring folks <SEP> positive,Hotels,0
417,too big venue <SEP> negative,filthy dirty theatre <SEP> negative,Arts & Entertainment,0
418,very accommodative front <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,0
419,low expectations customer service <SEP> negative,super friendly staff <SEP> positive,Arts & Entertainment,0
420,incredibly friendly staff <SEP> positive,super courteous staff <SEP> positive,Hotels,1
421,welcoming girls <SEP> positive,great service <SEP> positive,Beauty & Spas,0
422,good nail spot <SEP> positive,best massage <SEP> positive,Beauty & Spas,0
423,small marketing fee <SEP> negative,heavily congested elevators <SEP> negative,Hotels,0
424,very nice everyone <SEP> positive,great customer <SEP> positive,Hotels,0
425,decent nights rest <SEP> negative,ghetto accomadations <SEP> negative,Hotels,0
426,true master artist <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
427,great set up <SEP> positive,clean bathrooms <SEP> positive,Hotels,0
428,awful traffic <SEP> negative,accessible parking <SEP> positive,Hotels,0
429,nice environment <SEP> positive,great conversationalist <SEP> positive,Beauty & Spas,0
430,really good sound system <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
431,hard working attitude <SEP> positive,beautiful car <SEP> positive,Automotive,0
432,pricey massage <SEP> negative,great price <SEP> positive,Beauty & Spas,0
433,positive experience overall <SEP> positive,excellent massage <SEP> positive,Hotels,0
434,mild inconvenience internet <SEP> negative,friendly and helpful staff <SEP> positive,Hotels,0
435,always consistent service <SEP> positive,efficient service department <SEP> positive,Automotive,0
436,professional staff <SEP> positive,helpful staff <SEP> positive,Automotive,1
437,kind and cheerful employees <SEP> positive,impeccable customer service <SEP> positive,Beauty & Spas,0
438,amazing job <SEP> positive,poor business practice <SEP> negative,Automotive,0
439,really friendly helpful drivers <SEP> positive,excellent customer service <SEP> positive,Automotive,0
440,fun time <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,0
441,expensive wear <SEP> negative,too much noise <SEP> negative,Beauty & Spas,0
442,beautifully detailed truck <SEP> positive,beautiful car <SEP> positive,Automotive,0
443,very nice and friendly staff <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,1
444,gorgeous decor <SEP> positive,clean rooms <SEP> positive,Beauty & Spas,0
445,incredibly friendly staff <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,1
446,nice staff <SEP> positive,great customer service <SEP> positive,Hotels,0
447,well accomodated <SEP> positive,courteous front desk folks <SEP> positive,Hotels,0
448,horrible customer service <SEP> negative,attentive staff <SEP> positive,Hotels,0
449,fairly nice rooms <SEP> positive,clean bathrooms <SEP> positive,Hotels,0
450,great facial <SEP> positive,great quality work <SEP> positive,Beauty & Spas,0
451,great bartender <SEP> positive,amazing staff <SEP> positive,Hotels,0
452,better ballparks <SEP> positive,family - friendly park <SEP> positive,Arts & Entertainment,0
453,courteous everybody <SEP> positive,loyal customer <SEP> positive,Automotive,0
454,attentive customer service <SEP> negative,worst service <SEP> negative,Automotive,1
455,contemporary exhibits <SEP> positive,readily available parking <SEP> positive,Arts & Entertainment,0
456,very helpful staff <SEP> positive,very attentive staff <SEP> positive,Hotels,1
457,cheap pour <SEP> positive,great local coffee shop <SEP> positive,Arts & Entertainment,0
458,love nails <SEP> positive,best pedicures <SEP> positive,Beauty & Spas,0
459,hot complimentary breakfast every <SEP> positive,a bit breakfast <SEP> negative,Hotels,0
460,fun cars <SEP> positive,too much noise <SEP> negative,Beauty & Spas,0
461,super friendly person <SEP> positive,great customer <SEP> positive,Beauty & Spas,0
462,awesome service concierge <SEP> positive,top - notch service <SEP> positive,Automotive,1
463,very best show <SEP> positive,filthy dirty theatre <SEP> negative,Arts & Entertainment,0
464,great bartender <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,0
465,great for place <SEP> positive,family friendly place <SEP> positive,Hotels,1
466,lots of muscle work <SEP> negative,best pedicure <SEP> positive,Beauty & Spas,0
467,better room service <SEP> positive,well staffed <SEP> positive,Hotels,0
468,absolutely horrible customer service <SEP> negative,outstanding service <SEP> positive,Automotive,0
469,high quality work <SEP> positive,beautiful car <SEP> positive,Automotive,0
470,best purrfect <SEP> positive,worst carwash <SEP> negative,Automotive,0
471,appreciate touch <SEP> positive,great attention to <SEP> positive,Beauty & Spas,0
472,very gentle hair <SEP> positive,thoroughly enjoyed massage <SEP> positive,Beauty & Spas,0
473,modest service <SEP> positive,helpful staff <SEP> positive,Automotive,0
474,5 star resort <SEP> positive,over rated park <SEP> negative,Hotels,0
475,talented guy <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,0
476,very nice ushers <SEP> positive,horrible customer service <SEP> negative,Arts & Entertainment,0
477,very entertain live musics <SEP> positive,terrific picture <SEP> positive,Arts & Entertainment,0
478,very pleasant and helpful hotel staff <SEP> positive,amazing staff <SEP> positive,Hotels,1
479,attractive interior <SEP> positive,astonishing gym <SEP> positive,Beauty & Spas,0
480,better staff <SEP> negative,incredible instructor <SEP> positive,Arts & Entertainment,0
481,fake crowd sounds <SEP> negative,flatscreen tvs <SEP> positive,Hotels,0
482,professional artist <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
483,good presentation <SEP> positive,over rated park <SEP> negative,Hotels,0
484,knowledgeable service <SEP> positive,great customer service <SEP> positive,Automotive,0
485,was parking <SEP> negative,engaging show <SEP> positive,Arts & Entertainment,0
486,good value <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
487,prompt doormen <SEP> positive,inattentive valet staff <SEP> negative,Hotels,0
488,upsetting care <SEP> positive,impeccable customer service <SEP> positive,Automotive,0
489,very patient kids <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
490,very polite front door guy <SEP> positive,dishonest people <SEP> negative,Automotive,0
491,incompetency rudeness <SEP> negative,poor freaking customer service <SEP> negative,Hotels,0
492,closed pools <SEP> negative,flatscreen tvs <SEP> positive,Hotels,0
493,awful hotel <SEP> negative,very dated furniture <SEP> negative,Hotels,0
494,best car buying experiences <SEP> positive,best airport parking <SEP> positive,Automotive,0
495,very clean inside <SEP> positive,no pride in workmanship <SEP> negative,Automotive,0
496,enjoying craft <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
497,amazing stay <SEP> positive,very fast wifi <SEP> positive,Hotels,0
498,very pleasant lady <SEP> positive,well - managed <SEP> positive,Beauty & Spas,0
499,great abs <SEP> positive,good inexpensive food <SEP> positive,Arts & Entertainment,0
500,provides lounge <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
501,active nightlife <SEP> negative,spotless room <SEP> positive,Hotels,0
502,accomodated units <SEP> positive,exceptional customer service <SEP> positive,Hotels,0
503,horrible customer service <SEP> negative,mixed clientele <SEP> negative,Hotels,0
504,enjoyed music selection <SEP> positive,fun family entertainment <SEP> positive,Arts & Entertainment,0
505,really nice experience <SEP> positive,too much noise <SEP> negative,Beauty & Spas,0
506,malfunctioning wifi <SEP> negative,friendly and attentive management <SEP> positive,Hotels,0
507,low quality pillows <SEP> negative,kept clean washrooms <SEP> positive,Hotels,0
508,beautifully resort <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
509,down fountain system <SEP> negative,great coffee recommendations <SEP> positive,Arts & Entertainment,0
510,300 years old hotel <SEP> negative,nice rooms <SEP> positive,Hotels,0
511,awful traffic <SEP> negative,very dated furniture <SEP> negative,Hotels,0
512,great valet parking <SEP> positive,free parking <SEP> positive,Hotels,1
513,over 100 options <SEP> positive,poor management systems <SEP> negative,Arts & Entertainment,0
